station,t,price,load,renewable_available,renewable_to_load,renewable_to_battery,grid_energy,grid_to_battery,discharge,soc_end,curtailed_renewable,mode,grid_cost,curtailment_cost,slot_cost,groundtruth_load,shortage_penalty_rate,surplus_penalty_rate,diff,shortage_penalty_cost,surplus_penalty_cost,penalty_cost,realized_slot_cost
12165-0,43,43.66,138.062,0.0,0.0,0.0,143.062,5.0,0.0,21.026315789473685,0.0,1,6246.08692,0.0,6246.08692,138.2144061242997,1091.5,300.0,-0.15240612429968792,166.35128467310938,0.0,166.35128467310938,6412.438204673109
12165-0,44,37.53,138.085,0.0,0.0,0.0,143.085,5.0,0.0,25.776315789473685,0.0,1,5369.98005,0.0,5369.98005,138.2397905157178,938.25,300.0,-0.15479051571779223,145.23220137221855,0.0,145.23220137221855,5515.212251372219
12165-0,45,37.53,137.75902,0.0,0.0,0.0,142.75902,5.0,0.0,30.526315789473685,0.0,1,5357.7460206,0.0,5357.7460206,138.27956582453837,938.25,300.0,-0.5205458245383738,488.40211987312927,0.0,488.40211987312927,5846.1481404731285
12165-0,46,53.83,138.18187,0.0,0.0,0.0,133.18187,0.0,5.0,25.263157894736842,0.0,0,7169.1800621,0.0,7169.1800621,138.276554117082,1345.75,300.0,-0.09468411708198232,127.4211505630777,0.0,127.4211505630777,7296.601212663078
12165-0,47,53.83,138.2451,0.0,0.0,0.0,133.2451,0.0,5.0,20.0,0.0,0,7172.583733,0.0,7172.583733,138.27124283004068,1345.75,300.0,-0.026142830040669196,35.18171352723057,0.0,35.18171352723057,7207.765446527231
12166-0,0,35.72,96.86276,0.0,0.0,0.0,96.86276,0.0,0.0,20.0,0.0,0,3459.9377871999995,0.0,3459.9377871999995,96.31442614724806,893.0,300.0,0.5483338527519379,0.0,164.50015582558137,164.50015582558137,3624.437943025581
12166-0,1,35.72,96.66787,0.0,0.0,0.0,96.66787,0.0,0.0,20.0,0.0,0,3452.9763163999996,0.0,3452.9763163999996,96.20275331676052,893.0,300.0,0.4651166832394722,0.0,139.53500497184166,139.53500497184166,3592.5113213718414
12166-0,2,35.49,96.67039,0.0,0.0,0.0,96.67039,0.0,0.0,20.0,0.0,0,3430.8321411,0.0,3430.8321411,96.18184665416504,887.25,300.0,0.4885433458349553,0.0,146.5630037504866,146.5630037504866,3577.3951448504868
12166-0,3,35.49,96.62454,0.0,0.0,0.0,96.62454,0.0,0.0,20.0,0.0,0,3429.2049246,0.0,3429.2049246,96.14378718849504,887.25,300.0,0.4807528115049564,0.0,144.22584345148692,144.22584345148692,3573.430768051487
12166-0,4,35.07,96.23743,0.0,0.0,0.0,97.55321947368421,1.3157894736842106,0.0,21.25,0.0,1,3421.191406942105,0.0,3421.191406942105,96.1947337077838,876.75,300.0,0.04269629221620619,0.0,12.808887664861857,12.808887664861857,3434.0002946069667
12166-0,5,35.07,96.19882,0.0,0.0,0.0,101.19882,5.0,0.0,26.0,0.0,1,3549.0426174,0.0,3549.0426174,96.1565664758118,876.75,300.0,0.04225352418819739,0.0,12.676057256459217,12.676057256459217,3561.7186746564594
12166-0,6,31.5,95.62258,0.0,0.0,0.0,100.62258,5.0,0.0,30.75,0.0,1,3169.61127,0.0,3169.61127,95.48398800426352,787.5,300.0,0.1385919957364763,0.0,41.57759872094289,41.57759872094289,3211.188868720943
12166-0,7,31.5,95.266464,0.0,0.0,0.0,100.266464,5.0,0.0,35.5,0.0,1,3158.393616,0.0,3158.393616,94.95271809626335,787.5,300.0,0.31374590373664546,0.0,94.12377112099364,94.12377112099364,3252.5173871209936
12166-0,8,30.27,95.47102,0.0,0.0,0.0,100.47102,5.0,0.0,40.25,0.0,1,3041.2577754,0.0,3041.2577754,95.23745462729978,756.75,300.0,0.2335653727002125,0.0,70.06961181006375,70.06961181006375,3111.3273872100635
12166-0,9,30.27,91.93943,0.0,0.0,0.0,96.93943,5.0,0.0,45.0,0.0,1,2934.3565461,0.0,2934.3565461,91.73546291520196,756.75,300.0,0.2039670847980375,0.0,61.19012543941125,61.19012543941125,2995.546671539411
12166-0,10,35.31,95.84,0.0,0.0,0.0,95.84,0.0,0.0,45.0,0.0,0,3384.1104000000005,0.0,3384.1104000000005,95.73912472433996,882.75,300.0,0.1008752756600444,0.0,30.26258269801332,30.26258269801332,3414.372982698014
12166-0,11,35.31,96.07319,0.0,0.0,0.0,96.07319,0.0,0.0,45.0,0.0,0,3392.3443389,0.0,3392.3443389,95.9773960181474,882.75,300.0,0.09579398185259436,0.0,28.738194555778307,28.738194555778307,3421.082533455778
12166-0,12,42.4,96.64793,0.0,0.0,0.0,96.64793,0.0,0.0,45.0,0.0,0,4097.872232,0.0,4097.872232,96.83194687121308,1060.0,300.0,-0.18401687121307475,195.05788348585924,0.0,195.05788348585924,4292.930115485859
12166-0,13,42.4,96.85649,0.0,0.0,0.0,96.85649,0.0,0.0,45.0,0.0,0,4106.715176,0.0,4106.715176,96.99992759451582,1060.0,300.0,-0.14343759451583082,152.04385018678067,0.0,152.04385018678067,4258.759026186781
12166-0,14,41.16,96.965576,0.186,0.186,0.0,96.77957599999999,0.0,0.0,45.0,0.0,0,3983.4473481599994,0.0,3983.4473481599994,96.93137026536893,1029.0,300.0,0.03420573463107246,0.0,10.261720389321738,10.261720389321738,3993.7090685493213
12166-0,15,41.16,97.03484,0.186,0.186,0.0,96.84884,0.0,0.0,45.0,0.0,0,3986.2982543999997,0.0,3986.2982543999997,96.96224531090296,1029.0,300.0,0.0725946890970448,0.0,21.778406729113442,21.778406729113442,4008.0766611291133
12166-0,16,51.64,97.163055,0.454,0.454,0.0,96.709055,0.0,0.0,45.0,0.0,0,4994.0556002,0.0,4994.0556002,96.96976201047016,1291.0,300.0,0.1932929895298372,0.0,57.98789685895116,57.98789685895116,5052.043497058951
12166-0,17,51.64,97.33204,0.454,0.454,0.0,96.87804000000001,0.0,0.0,45.0,0.0,0,5002.781985600001,0.0,5002.781985600001,97.1466514147414,1291.0,300.0,0.18538858525860746,0.0,55.61657557758224,55.61657557758224,5058.398561177582
12166-0,18,56.84,97.1641,0.637,0.637,0.0,91.5271,0.0,5.0,39.73684210526316,0.0,0,5202.400364000001,0.0,5202.400364000001,96.95152256385012,1421.0,300.0,0.21257743614988556,0.0,63.77323084496567,63.77323084496567,5266.173594844967
12166-0,19,56.84,97.05815,0.637,0.637,0.0,91.42115,0.0,5.0,34.473684210526315,0.0,0,5196.378166,0.0,5196.378166,96.94194034349388,1421.0,300.0,0.11620965650611481,0.0,34.86289695183444,34.86289695183444,5231.2410629518345
12166-0,20,54.51,97.174736,0.744,0.744,0.0,91.430736,0.0,5.0,29.210526315789473,0.0,0,4983.88941936,0.0,4983.88941936,97.06115681512412,1362.75,300.0,0.11357918487587426,0.0,34.07375546276228,34.07375546276228,5017.963174822762
12166-0,21,54.51,97.358055,0.744,0.744,0.0,91.614055,0.0,5.0,23.94736842105263,0.0,0,4993.882138049999,0.0,4993.882138049999,97.1951193090833,1362.75,300.0,0.16293569091669724,0.0,48.88070727500917,48.88070727500917,5042.762845325009
12166-0,22,51.65,97.50268,0.791,0.791,0.0,94.63668,0.0,2.0749999999999984,21.763157894736842,0.0,0,4887.984522,0.0,4887.984522,97.41401062957412,1291.25,300.0,0.08866937042587608,0.0,26.600811127762825,26.600811127762825,4914.585333127762
12166-0,23,51.65,97.583015,0.791,0.791,0.0,91.792015,0.0,5.0,16.5,0.0,0,4741.057574750001,0.0,4741.057574750001,97.53872318260832,1291.25,300.0,0.044291817391680866,0.0,13.28754521750426,13.28754521750426,4754.345119967505
12166-0,24,46.87,97.64171,0.78,0.78,0.0,96.86171,0.0,0.0,16.5,0.0,0,4539.9083476999995,0.0,4539.9083476999995,97.540609092894,1171.75,300.0,0.10110090710600161,0.0,30.330272131800484,30.330272131800484,4570.2386198318
12166-0,25,46.87,97.54634,0.78,0.78,0.0,96.76634,0.0,0.0,16.5,0.0,0,4535.4383558,0.0,4535.4383558,97.39700151490234,1171.75,300.0,0.14933848509765824,0.0,44.80154552929747,44.80154552929747,4580.239901329297
12166-0,26,37.61,97.52845,0.71,0.71,0.0,101.81845000000001,5.0,0.0,21.25,0.0,1,3829.3919045000002,0.0,3829.3919045000002,97.42754428100513,940.25,300.0,0.10090571899488054,0.0,30.271715698464163,30.271715698464163,3859.6636201984643
12166-0,27,37.61,97.25937,0.71,0.71,0.0,101.54937000000001,5.0,0.0,26.0,0.0,1,3819.2718057,0.0,3819.2718057,97.14197256112791,940.25,300.0,0.11739743887208931,0.0,35.21923166162679,35.21923166162679,3854.491037361627
12166-0,28,36.81,97.65123,0.575,0.575,0.0,102.07623,5.0,0.0,30.75,0.0,1,3757.4260263,0.0,3757.4260263,97.5134070821544,920.25,300.0,0.13782291784559675,0.0,41.346875353679025,41.346875353679025,3798.772901653679
12166-0,29,36.81,97.49937,0.575,0.575,0.0,101.92437,5.0,0.0,35.5,0.0,1,3751.8360597,0.0,3751.8360597,97.42431129194397,920.25,300.0,0.07505870805603365,0.0,22.517612416810096,22.517612416810096,3774.3536721168102
12166-0,30,41.79,97.35005,0.363,0.363,0.0,101.98705,5.0,0.0,40.25,0.0,1,4262.0388195,0.0,4262.0388195,97.3663869045982,1044.75,300.0,-0.016336904598205138,17.067981078974817,0.0,17.067981078974817,4279.106800578975
12166-0,31,41.79,97.4901,0.363,0.363,0.0,102.1271,5.0,0.0,45.0,0.0,1,4267.891509,0.0,4267.891509,97.4365607282757,1044.75,300.0,0.05353927172430417,0.0,16.06178151729125,16.06178151729125,4283.953290517291
12166-0,32,61.1,97.53813,0.094,0.094,0.0,92.44413,0.0,5.0,39.73684210526316,0.0,0,5648.336343,0.0,5648.336343,97.47400951823413,1527.5,300.0,0.06412048176586893,0.0,19.23614452976068,19.23614452976068,5667.572487529761
12166-0,33,61.1,97.74442,0.094,0.094,0.0,92.65042000000001,0.0,5.0,34.473684210526315,0.0,0,5660.940662000001,0.0,5660.940662000001,97.63196797544724,1527.5,300.0,0.11245202455276626,0.0,33.73560736582988,33.73560736582988,5694.676269365831
12166-0,34,72.57,97.56085,0.0,0.0,0.0,92.56085,0.0,5.0,29.210526315789473,0.0,0,6717.1408845,0.0,6717.1408845,97.6170692841904,1814.2499999999998,300.0,-0.056219284190405006,101.99583634244227,0.0,101.99583634244227,6819.136720842442
12166-0,35,72.57,97.509186,0.0,0.0,0.0,92.509186,0.0,5.0,23.94736842105263,0.0,0,6713.391628019999,0.0,6713.391628019999,97.5617761907194,1814.2499999999998,300.0,-0.05259019071939974,95.41175351267097,0.0,95.41175351267097,6808.80338153267
12166-0,36,54.68,97.64807,0.0,0.0,0.0,92.64807,0.0,5.0,18.684210526315788,0.0,0,5065.9964676,0.0,5065.9964676,97.55419662747605,1367.0,300.0,0.09387337252395866,0.0,28.1620117571876,28.1620117571876,5094.158479357187
12166-0,37,54.68,97.63186,0.0,0.0,0.0,97.48186,0.0,0.15,18.526315789473685,0.0,0,5330.3081047999995,0.0,5330.3081047999995,97.5565585055957,1367.0,300.0,0.07530149440430023,0.0,22.59044832129007,22.59044832129007,5352.898553121289
12166-0,38,56.28,97.62055,0.0,0.0,0.0,92.62055,0.0,5.0,13.263157894736842,0.0,0,5212.6845539999995,0.0,5212.6845539999995,97.54827846138907,1407.0,300.0,0.07227153861092006,0.0,21.68146158327602,21.68146158327602,5234.366015583276
12166-0,39,56.28,97.67872,0.0,0.0,0.0,92.67872,0.0,5.0,8.0,0.0,0,5215.9583616,0.0,5215.9583616,97.53918118939198,1407.0,300.0,0.1395388106080162,0.0,41.86164318240486,41.86164318240486,5257.820004782405
12166-0,40,46.65,97.66668,0.0,0.0,0.0,97.66668,0.0,0.0,8.0,0.0,0,4556.150622,0.0,4556.150622,97.60160481984786,1166.25,300.0,0.0650751801521352,0.0,19.52255404564056,19.52255404564056,4575.6731760456405
12166-0,41,46.65,97.69049,0.0,0.0,0.0,101.40240135734072,3.711911357340721,0.0,11.526315789473685,0.0,1,4730.422023319945,0.0,4730.422023319945,97.5469852657646,1166.25,300.0,0.14350473423539256,0.0,43.05142027061777,43.05142027061777,4773.473443590563
12166-0,42,43.66,97.71997,0.0,0.0,0.0,102.71997,5.0,0.0,16.276315789473685,0.0,1,4484.7538902,0.0,4484.7538902,97.62203551460937,1091.5,300.0,0.09793448539063832,0.0,29.380345617191495,29.380345617191495,4514.134235817191
12166-0,43,43.66,97.69848,0.0,0.0,0.0,102.69848,5.0,0.0,21.026315789473685,0.0,1,4483.8156368,0.0,4483.8156368,97.57015502070291,1091.5,300.0,0.12832497929709064,0.0,38.49749378912719,38.49749378912719,4522.3131305891275
12166-0,44,37.53,97.707344,0.0,0.0,0.0,102.707344,5.0,0.0,25.776315789473685,0.0,1,3854.6066203200003,0.0,3854.6066203200003,97.57953068898028,938.25,300.0,0.1278133110197217,0.0,38.34399330591651,38.34399330591651,3892.950613625917
12166-0,45,37.53,97.59013,0.0,0.0,0.0,102.59013,5.0,0.0,30.526315789473685,0.0,1,3850.2075789,0.0,3850.2075789,97.42706831317112,938.25,300.0,0.16306168682888256,0.0,48.91850604866477,48.91850604866477,3899.126084948665
12166-0,46,53.83,97.5983,0.0,0.0,0.0,92.5983,0.0,5.0,25.263157894736842,0.0,0,4984.566489,0.0,4984.566489,97.52979654058944,1345.75,300.0,0.06850345941055025,0.0,20.551037823165075,20.551037823165075,5005.117526823165
12166-0,47,53.83,97.37778,0.0,0.0,0.0,92.37778,0.0,5.0,20.0,0.0,0,4972.6958974,0.0,4972.6958974,97.35781050306096,1345.75,300.0,0.01996949693904071,0.0,5.990849081712213,5.990849081712213,4978.686746481712
12167-0,0,35.72,247.22244,0.0,0.0,0.0,247.22244,0.0,0.0,20.0,0.0,0,8830.7855568,0.0,8830.7855568,247.80940984811895,893.0,300.0,-0.5869698481189403,524.1640743702137,0.0,524.1640743702137,9354.949631170213
12167-0,1,35.72,246.14796,0.0,0.0,0.0,246.14796,0.0,0.0,20.0,0.0,0,8792.405131200001,0.0,8792.405131200001,246.8894700294242,893.0,300.0,-0.7415100294241768,662.1684562757898,0.0,662.1684562757898,9454.57358747579
12167-0,2,35.49,246.5945,0.0,0.0,0.0,246.5945,0.0,0.0,20.0,0.0,0,8751.638805,0.0,8751.638805,247.37706354737608,887.25,300.0,-0.7825635473760713,694.3295074094192,0.0,694.3295074094192,9445.968312409419
12167-0,3,35.49,246.1455,0.0,0.0,0.0,246.1455,0.0,0.0,20.0,0.0,0,8735.703795000001,0.0,8735.703795000001,247.01675068249023,887.25,300.0,-0.8712506824902277,773.0171680394545,0.0,773.0171680394545,9508.720963039455
12167-0,4,35.07,247.31897,0.0,0.0,0.0,248.63475947368423,1.3157894736842106,0.0,21.25,0.0,1,8719.621014742106,0.0,8719.621014742106,246.6092356830069,876.75,300.0,0.7097343169931207,0.0,212.92029509793622,212.92029509793622,8932.541309840042
12167-0,5,35.07,247.47061,0.0,0.0,0.0,252.47061,5.0,0.0,26.0,0.0,1,8854.1442927,0.0,8854.1442927,247.0740374981078,876.75,300.0,0.3965725018921944,0.0,118.97175056765832,118.97175056765832,8973.116043267659
12167-0,6,31.5,246.54185,0.0,0.0,0.0,251.54185,5.0,0.0,30.75,0.0,1,7923.5682750000005,0.0,7923.5682750000005,246.38023410613727,787.5,300.0,0.161615893862745,0.0,48.4847681588235,48.4847681588235,7972.053043158824
12167-0,7,31.5,246.27676,0.0,0.0,0.0,251.27676,5.0,0.0,35.5,0.0,1,7915.2179399999995,0.0,7915.2179399999995,246.04910692324023,787.5,300.0,0.22765307675976487,0.0,68.29592302792946,68.29592302792946,7983.513863027929
12167-0,8,30.27,245.58089,0.0,0.0,0.0,250.58089,5.0,0.0,40.25,0.0,1,7585.0835403,0.0,7585.0835403,245.805423475287,756.75,300.0,-0.22453347528698941,169.91570742342924,0.0,169.91570742342924,7754.999247723429
12167-0,9,30.27,245.91226,0.0,0.0,0.0,250.91226,5.0,0.0,45.0,0.0,1,7595.1141102,0.0,7595.1141102,245.8635520299303,756.75,300.0,0.04870797006969951,0.0,14.612391020909854,14.612391020909854,7609.72650122091
12167-0,10,35.31,238.46622,0.0,0.0,0.0,238.46622,0.0,0.0,45.0,0.0,0,8420.2422282,0.0,8420.2422282,238.70070904119527,882.75,300.0,-0.2344890411952747,206.99520111512874,0.0,206.99520111512874,8627.23742931513
12167-0,11,35.31,246.88998,0.0,0.0,0.0,246.88998,0.0,0.0,45.0,0.0,0,8717.6851938,0.0,8717.6851938,246.9301648738612,882.75,300.0,-0.04018487386119318,35.47319740096828,0.0,35.47319740096828,8753.158391200968
12167-0,12,42.4,247.44035,0.0,0.0,0.0,247.44035,0.0,0.0,45.0,0.0,0,10491.47084,0.0,10491.47084,247.06513448918164,1060.0,300.0,0.37521551081835014,0.0,112.56465324550504,112.56465324550504,10604.035493245505
12167-0,13,42.4,248.20776,0.0,0.0,0.0,248.20776,0.0,0.0,45.0,0.0,0,10524.009024,0.0,10524.009024,247.38376508500411,1060.0,300.0,0.8239949149958932,0.0,247.19847449876795,247.19847449876795,10771.207498498768
12167-0,14,41.16,248.51727,0.186,0.186,0.0,248.33127,0.0,0.0,45.0,0.0,0,10221.3150732,0.0,10221.3150732,247.9982183865092,1029.0,300.0,0.5190516134908023,0.0,155.7154840472407,155.7154840472407,10377.03055724724
12167-0,15,41.16,248.54588,0.186,0.186,0.0,248.35988,0.0,0.0,45.0,0.0,0,10222.492660799999,0.0,10222.492660799999,248.27147601138623,1029.0,300.0,0.2744039886137841,0.0,82.32119658413524,82.32119658413524,10304.813857384133
12167-0,16,51.64,248.8455,0.454,0.454,0.0,248.39149999999998,0.0,0.0,45.0,0.0,0,12826.937059999998,0.0,12826.937059999998,248.40942408787475,1291.0,300.0,0.4360759121252329,0.0,130.82277363756987,130.82277363756987,12957.759833637569
12167-0,17,51.64,248.82803,0.454,0.454,0.0,248.37403,0.0,0.0,45.0,0.0,0,12826.0349092,0.0,12826.0349092,248.66801602895703,1291.0,300.0,0.16001397104298576,0.0,48.00419131289573,48.00419131289573,12874.039100512895
12167-0,18,56.84,248.82718,0.637,0.637,0.0,243.19018,0.0,5.0,39.73684210526316,0.0,0,13822.929831200001,0.0,13822.929831200001,248.4620004024059,1421.0,300.0,0.365179597594107,0.0,109.5538792782321,109.5538792782321,13932.483710478233
12167-0,19,56.84,248.64233,0.637,0.637,0.0,243.00533,0.0,5.0,34.473684210526315,0.0,0,13812.4229572,0.0,13812.4229572,248.41703211368437,1421.0,300.0,0.22529788631561587,0.0,67.58936589468476,67.58936589468476,13880.012323094685
12167-0,20,54.51,248.56473,0.744,0.744,0.0,242.82073,0.0,5.0,29.210526315789473,0.0,0,13236.157992299999,0.0,13236.157992299999,248.12028673253124,1362.75,300.0,0.4444432674687562,0.0,133.33298024062685,133.33298024062685,13369.490972540625
12167-0,21,54.51,248.93167,0.744,0.744,0.0,243.18767,0.0,5.0,23.94736842105263,0.0,0,13256.1598917,0.0,13256.1598917,248.35136028238725,1362.75,300.0,0.5803097176127494,0.0,174.09291528382482,174.09291528382482,13430.252806983824
12167-0,22,51.65,248.84897,0.791,0.791,0.0,245.98297000000002,0.0,2.0749999999999984,21.763157894736842,0.0,0,12705.020400500001,0.0,12705.020400500001,248.07705048372804,1291.25,300.0,0.7719195162719643,0.0,231.5758548815893,231.5758548815893,12936.596255381592
12167-0,23,51.65,249.15337,0.791,0.791,0.0,243.36237,0.0,5.0,16.5,0.0,0,12569.6664105,0.0,12569.6664105,248.33698596979377,1291.25,300.0,0.8163840302062226,0.0,244.9152090618668,244.9152090618668,12814.581619561866
12167-0,24,46.87,249.40176,0.78,0.78,0.0,248.62176,0.0,0.0,16.5,0.0,0,11652.9018912,0.0,11652.9018912,248.86885172304207,1171.75,300.0,0.5329082769579259,0.0,159.87248308737776,159.87248308737776,11812.774374287377
12167-0,25,46.87,248.99184,0.78,0.78,0.0,248.21184,0.0,0.0,16.5,0.0,0,11633.688940799999,0.0,11633.688940799999,248.3486246305536,1171.75,300.0,0.6432153694464091,0.0,192.96461083392273,192.96461083392273,11826.65355163392
12167-0,26,37.61,248.9434,0.71,0.71,0.0,253.2334,5.0,0.0,21.25,0.0,1,9524.108173999999,0.0,9524.108173999999,248.259254608224,940.25,300.0,0.684145391775985,0.0,205.2436175327955,205.2436175327955,9729.351791532794
12167-0,27,37.61,248.77516,0.71,0.71,0.0,253.06516,5.0,0.0,26.0,0.0,1,9517.7806676,0.0,9517.7806676,248.1709853215434,940.25,300.0,0.6041746784565873,0.0,181.2524035369762,181.2524035369762,9699.033071136977
12167-0,28,36.81,249.03328,0.575,0.575,0.0,253.45828,5.0,0.0,30.75,0.0,1,9329.7992868,0.0,9329.7992868,248.5423379174977,920.25,300.0,0.49094208250230054,0.0,147.28262475069016,147.28262475069016,9477.081911550691
12167-0,29,36.81,249.09254,0.575,0.575,0.0,253.51754000000003,5.0,0.0,35.5,0.0,1,9331.980647400002,0.0,9331.980647400002,248.5942181786037,920.25,300.0,0.49832182139630277,0.0,149.49654641889083,149.49654641889083,9481.477193818893
12167-0,30,41.79,248.93958,0.363,0.363,0.0,253.57658,5.0,0.0,40.25,0.0,1,10596.9652782,0.0,10596.9652782,248.30741179287,1044.75,300.0,0.6321682071300074,0.0,189.65046213900223,189.65046213900223,10786.615740339003
12167-0,31,41.79,248.9294,0.363,0.363,0.0,253.5664,5.0,0.0,45.0,0.0,1,10596.539856,0.0,10596.539856,248.4136165957145,1044.75,300.0,0.5157834042854859,0.0,154.73502128564576,154.73502128564576,10751.274877285645
12167-0,32,61.1,248.62456,0.094,0.094,0.0,243.53056,0.0,5.0,39.73684210526316,0.0,0,14879.717216000001,0.0,14879.717216000001,247.94083444715795,1527.5,300.0,0.6837255528420485,0.0,205.11766585261455,205.11766585261455,15084.834881852616
12167-0,33,61.1,249.00835,0.094,0.094,0.0,243.91435,0.0,5.0,34.473684210526315,0.0,0,14903.166785000001,0.0,14903.166785000001,248.59983516787167,1527.5,300.0,0.4085148321283327,0.0,122.55444963849982,122.55444963849982,15025.7212346385
12167-0,34,72.57,249.18422,0.0,0.0,0.0,244.18422,0.0,5.0,29.210526315789473,0.0,0,17720.4488454,0.0,17720.4488454,248.6203930248466,1814.2499999999998,300.0,0.563826975153404,0.0,169.1480925460212,169.1480925460212,17889.59693794602
12167-0,35,72.57,249.28781,0.0,0.0,0.0,244.28781,0.0,5.0,23.94736842105263,0.0,0,17727.9663717,0.0,17727.9663717,248.5841173102948,1814.2499999999998,300.0,0.7036926897052069,0.0,211.10780691156208,211.10780691156208,17939.07417861156
12167-0,36,54.68,248.9184,0.0,0.0,0.0,243.9184,0.0,5.0,18.684210526315788,0.0,0,13337.458112,0.0,13337.458112,248.41492776612,1367.0,300.0,0.5034722338799895,0.0,151.04167016399686,151.04167016399686,13488.499782163997
12167-0,37,54.68,248.94102,0.0,0.0,0.0,248.79102,0.0,0.15,18.526315789473685,0.0,0,13603.892973600001,0.0,13603.892973600001,248.47231170547127,1367.0,300.0,0.46870829452873863,0.0,140.6124883586216,140.6124883586216,13744.505461958623
12167-0,38,56.28,248.90077,0.0,0.0,0.0,243.90077,0.0,5.0,13.263157894736842,0.0,0,13726.7353356,0.0,13726.7353356,248.3676123204997,1407.0,300.0,0.5331576795003059,0.0,159.94730385009177,159.94730385009177,13886.682639450091
12167-0,39,56.28,249.19437,0.0,0.0,0.0,244.19437,0.0,5.0,8.0,0.0,0,13743.2591436,0.0,13743.2591436,248.829678483767,1407.0,300.0,0.3646915162329947,0.0,109.4074548698984,109.4074548698984,13852.6665984699
12167-0,40,46.65,249.30087,0.0,0.0,0.0,249.30087,0.0,0.0,8.0,0.0,0,11629.8855855,0.0,11629.8855855,249.03689196970092,1166.25,300.0,0.26397803029908573,0.0,79.19340908972572,79.19340908972572,11709.078994589727
12167-0,41,46.65,249.32095,0.0,0.0,0.0,253.03286135734072,3.711911357340721,0.0,11.526315789473685,0.0,1,11803.982982319943,0.0,11803.982982319943,249.08682975613215,1166.25,300.0,0.23412024386786356,0.0,70.23607316035907,70.23607316035907,11874.219055480302
12167-0,42,43.66,249.2446,0.0,0.0,0.0,254.2446,5.0,0.0,16.276315789473685,0.0,1,11100.319236,0.0,11100.319236,248.73187488389095,1091.5,300.0,0.5127251161090385,0.0,153.81753483271154,153.81753483271154,11254.13677083271
12167-0,43,43.66,249.00298,0.0,0.0,0.0,254.00298,5.0,0.0,21.026315789473685,0.0,1,11089.770106799999,0.0,11089.770106799999,248.42855746342147,1091.5,300.0,0.5744225365785383,0.0,172.32676097356148,172.32676097356148,11262.09686777356
12167-0,44,37.53,248.77417,0.0,0.0,0.0,253.77417,5.0,0.0,25.776315789473685,0.0,1,9524.1446001,0.0,9524.1446001,247.9908693573229,938.25,300.0,0.7833006426770908,0.0,234.99019280312723,234.99019280312723,9759.134792903127
12167-0,45,37.53,248.83063,0.0,0.0,0.0,253.83063,5.0,0.0,30.526315789473685,0.0,1,9526.2635439,0.0,9526.2635439,248.0613488134401,938.25,300.0,0.7692811865599083,0.0,230.7843559679725,230.7843559679725,9757.047899867974
12167-0,46,53.83,249.07814,0.0,0.0,0.0,244.07814,0.0,5.0,25.263157894736842,0.0,0,13138.7262762,0.0,13138.7262762,248.1799207050475,1345.75,300.0,0.8982192949524972,0.0,269.46578848574916,269.46578848574916,13408.192064685749
12167-0,47,53.83,248.74796,0.0,0.0,0.0,243.74796,0.0,5.0,20.0,0.0,0,13120.9526868,0.0,13120.9526868,248.23515173496756,1345.75,300.0,0.5128082650324473,0.0,153.84247950973418,153.84247950973418,13274.795166309734
