station,t,price,load,renewable_available,renewable_to_load,renewable_to_battery,grid_energy,grid_to_battery,discharge,soc_end,curtailed_renewable,mode,grid_cost,curtailment_cost,slot_cost,groundtruth_load,shortage_penalty_rate,surplus_penalty_rate,diff,shortage_penalty_cost,surplus_penalty_cost,penalty_cost,realized_slot_cost
12166-0,6,31.5,95.68862,0.0,0.0,0.0,100.68862,5.0,0.0,30.75,0.0,1,3171.69153,0.0,3171.69153,95.48398800426352,787.5,300.0,0.20463199573647728,0.0,61.389598720943184,61.389598720943184,3233.081128720943
12166-0,7,31.5,95.40608,0.0,0.0,0.0,100.40608,5.0,0.0,35.5,0.0,1,3162.79152,0.0,3162.79152,94.95271809626335,787.5,300.0,0.4533619037366492,0.0,136.00857112099476,136.00857112099476,3298.800091120995
12166-0,8,30.27,95.43235,0.0,0.0,0.0,100.43235,5.0,0.0,40.25,0.0,1,3040.0872345,0.0,3040.0872345,95.23745462729978,756.75,300.0,0.19489537270021629,0.0,58.468611810064886,58.468611810064886,3098.5558463100647
12166-0,9,30.27,91.79588,0.0,0.0,0.0,96.79588,5.0,0.0,45.0,0.0,1,2930.0112876,0.0,2930.0112876,91.73546291520196,756.75,300.0,0.06041708479803276,0.0,18.12512543940983,18.12512543940983,2948.1364130394095
12166-0,10,35.31,95.75089,0.0,0.0,0.0,95.75089,0.0,0.0,45.0,0.0,0,3380.9639259,0.0,3380.9639259,95.73912472433996,882.75,300.0,0.011765275660039265,0.0,3.5295826980117795,3.5295826980117795,3384.493508598012
12166-0,11,35.31,95.96372,0.0,0.0,0.0,95.96372,0.0,0.0,45.0,0.0,0,3388.4789532,0.0,3388.4789532,95.9773960181474,882.75,300.0,-0.013676018147407376,12.072505019623861,0.0,12.072505019623861,3400.551458219624
12166-0,12,42.4,96.73665,0.0,0.0,0.0,96.73665,0.0,0.0,45.0,0.0,0,4101.63396,0.0,4101.63396,96.83194687121308,1060.0,300.0,-0.09529687121307973,101.01468348586451,0.0,101.01468348586451,4202.648643485864
12166-0,13,42.4,96.89449,0.0,0.0,0.0,96.89449,0.0,0.0,45.0,0.0,0,4108.326376,0.0,4108.326376,96.99992759451582,1060.0,300.0,-0.10543759451581991,111.7638501867691,0.0,111.7638501867691,4220.090226186769
12166-0,14,41.16,96.98513,0.186,0.186,0.0,96.79912999999999,0.0,0.0,45.0,0.0,0,3984.2521907999994,0.0,3984.2521907999994,96.93137026536893,1029.0,300.0,0.053759734631071865,0.0,16.12792038932156,16.12792038932156,4000.380111189321
12166-0,15,41.16,97.08693,0.186,0.186,0.0,96.90092999999999,0.0,0.0,45.0,0.0,0,3988.4422787999993,0.0,3988.4422787999993,96.96224531090296,1029.0,300.0,0.12468468909703745,0.0,37.405406729111235,37.405406729111235,4025.8476855291105
12166-0,16,51.64,97.15076,0.454,0.454,0.0,96.69676000000001,0.0,0.0,45.0,0.0,0,4993.420686400001,0.0,4993.420686400001,96.96976201047016,1291.0,300.0,0.18099798952984258,0.0,54.299396858952775,54.299396858952775,5047.720083258953
12166-0,17,51.64,97.26893,0.454,0.454,0.0,96.81493,0.0,0.0,45.0,0.0,0,4999.5229852,0.0,4999.5229852,97.1466514147414,1291.0,300.0,0.12227858525859858,0.0,36.683575577579575,36.683575577579575,5036.206560777579
12166-0,18,56.84,97.120964,0.637,0.637,0.0,91.483964,0.0,5.0,39.73684210526316,0.0,0,5199.94851376,0.0,5199.94851376,96.95152256385012,1421.0,300.0,0.1694414361498815,0.0,50.83243084496445,50.83243084496445,5250.780944604965
12166-0,19,56.84,97.04989,0.637,0.637,0.0,91.41289,0.0,5.0,34.473684210526315,0.0,0,5195.908667600001,0.0,5195.908667600001,96.94194034349388,1421.0,300.0,0.10794965650612198,0.0,32.384896951836595,32.384896951836595,5228.293564551837
12166-0,20,54.51,97.17261,0.744,0.744,0.0,91.42861,0.0,5.0,29.210526315789473,0.0,0,4983.773531100001,0.0,4983.773531100001,97.06115681512412,1362.75,300.0,0.1114531848758844,0.0,33.43595546276532,33.43595546276532,5017.209486562766
12166-0,21,54.51,97.31434,0.744,0.744,0.0,91.57034,0.0,5.0,23.94736842105263,0.0,0,4991.4992334,0.0,4991.4992334,97.1951193090833,1362.75,300.0,0.11922069091670551,0.0,35.76620727501165,35.76620727501165,5027.265440675012
12166-0,22,51.65,97.52383,0.791,0.791,0.0,94.65783,0.0,2.0749999999999984,21.763157894736842,0.0,0,4889.0769195,0.0,4889.0769195,97.41401062957412,1291.25,300.0,0.10981937042588186,0.0,32.94581112776456,32.94581112776456,4922.022730627765
12166-0,23,51.65,97.64751,0.791,0.791,0.0,91.85651,0.0,5.0,16.5,0.0,0,4744.3887415,0.0,4744.3887415,97.53872318260832,1291.25,300.0,0.10878681739167462,0.0,32.636045217502385,32.636045217502385,4777.024786717502
12166-0,24,46.87,97.66475,0.78,0.78,0.0,96.88475,0.0,0.0,16.5,0.0,0,4540.9882325,0.0,4540.9882325,97.540609092894,1171.75,300.0,0.12414090710599623,0.0,37.24227213179887,37.24227213179887,4578.230504631799
12166-0,25,46.87,97.572235,0.78,0.78,0.0,96.792235,0.0,0.0,16.5,0.0,0,4536.65205445,0.0,4536.65205445,97.39700151490234,1171.75,300.0,0.1752334850976638,0.0,52.570045529299136,52.570045529299136,4589.222099979299
12166-0,26,37.61,97.56368,0.71,0.71,0.0,101.85368000000001,5.0,0.0,21.25,0.0,1,3830.7169048000005,0.0,3830.7169048000005,97.42754428100513,940.25,300.0,0.13613571899487908,0.0,40.840715698463725,40.840715698463725,3871.557620498464
12166-0,27,37.61,97.308586,0.71,0.71,0.0,101.59858600000001,5.0,0.0,26.0,0.0,1,3821.1228194600003,0.0,3821.1228194600003,97.14197256112791,940.25,300.0,0.16661343887209057,0.0,49.98403166162717,49.98403166162717,3871.1068511216276
12166-0,28,36.81,97.62066,0.575,0.575,0.0,102.04566,5.0,0.0,30.75,0.0,1,3756.3007446,0.0,3756.3007446,97.5134070821544,920.25,300.0,0.10725291784559943,0.0,32.17587535367983,32.17587535367983,3788.47661995368
12166-0,29,36.81,97.433304,0.575,0.575,0.0,101.858304,5.0,0.0,35.5,0.0,1,3749.4041702400004,0.0,3749.4041702400004,97.42431129194397,920.25,300.0,0.008992708056041465,0.0,2.6978124168124396,2.6978124168124396,3752.1019826568127
12166-0,30,41.79,97.3608,0.363,0.363,0.0,101.9978,5.0,0.0,40.25,0.0,1,4262.488061999999,0.0,4262.488061999999,97.3663869045982,1044.75,300.0,-0.005586904598203546,5.836918578973155,0.0,5.836918578973155,4268.324980578973
12166-0,31,41.79,97.30289,0.363,0.363,0.0,101.93989,5.0,0.0,45.0,0.0,1,4260.0680031,0.0,4260.0680031,97.4365607282757,1044.75,300.0,-0.13367072827568904,139.65249336602614,0.0,139.65249336602614,4399.720496466026
12166-0,32,61.1,97.5215,0.094,0.094,0.0,92.42750000000001,0.0,5.0,39.73684210526316,0.0,0,5647.320250000001,0.0,5647.320250000001,97.47400951823413,1527.5,300.0,0.04749048176587678,0.0,14.247144529763034,14.247144529763034,5661.567394529764
12166-0,33,61.1,97.694786,0.094,0.094,0.0,92.600786,0.0,5.0,34.473684210526315,0.0,0,5657.9080246,0.0,5657.9080246,97.63196797544724,1527.5,300.0,0.06281802455275454,0.0,18.84540736582636,18.84540736582636,5676.753431965827
12166-0,34,72.57,97.60863,0.0,0.0,0.0,92.60863,0.0,5.0,29.210526315789473,0.0,0,6720.6082791,0.0,6720.6082791,97.6170692841904,1814.2499999999998,300.0,-0.008439284190401963,15.31097134243676,0.0,15.31097134243676,6735.919250442436
12166-0,35,72.57,97.518776,0.0,0.0,0.0,92.518776,0.0,5.0,23.94736842105263,0.0,0,6714.0875743199995,0.0,6714.0875743199995,97.5617761907194,1814.2499999999998,300.0,-0.04300019071939687,78.01309601266576,0.0,78.01309601266576,6792.100670332666
12166-0,36,54.68,97.58236,0.0,0.0,0.0,92.58236,0.0,5.0,18.684210526315788,0.0,0,5062.403444799999,0.0,5062.403444799999,97.55419662747605,1367.0,300.0,0.028163372523948738,0.0,8.449011757184621,8.449011757184621,5070.852456557184
12166-0,37,54.68,97.609116,0.0,0.0,0.0,97.459116,0.0,0.15,18.526315789473685,0.0,0,5329.06446288,0.0,5329.06446288,97.5565585055957,1367.0,300.0,0.052557494404297245,0.0,15.767248321289173,15.767248321289173,5344.831711201289
12166-0,38,56.28,97.63083,0.0,0.0,0.0,92.63083,0.0,5.0,13.263157894736842,0.0,0,5213.2631124,0.0,5213.2631124,97.54827846138907,1407.0,300.0,0.08255153861092879,0.0,24.765461583278636,24.765461583278636,5238.028573983279
12166-0,39,56.28,97.65979,0.0,0.0,0.0,92.65979,0.0,5.0,8.0,0.0,0,5214.892981200001,0.0,5214.892981200001,97.53918118939198,1407.0,300.0,0.12060881060801876,0.0,36.18264318240563,36.18264318240563,5251.075624382406
12166-0,40,46.65,97.65727,0.0,0.0,0.0,97.65727,0.0,0.0,8.0,0.0,0,4555.7116455,0.0,4555.7116455,97.60160481984786,1166.25,300.0,0.05566518015213262,0.0,16.699554045639786,16.699554045639786,4572.41119954564
12166-0,41,46.65,97.6362,0.0,0.0,0.0,101.34811135734073,3.711911357340721,0.0,11.526315789473685,0.0,1,4727.889394819945,0.0,4727.889394819945,97.5469852657646,1166.25,300.0,0.08921473423539794,0.0,26.764420270619382,26.764420270619382,4754.653815090564
12166-0,42,43.66,97.64708,0.0,0.0,0.0,102.64708,5.0,0.0,16.276315789473685,0.0,1,4481.5715128,0.0,4481.5715128,97.62203551460937,1091.5,300.0,0.025044485390637305,0.0,7.513345617191192,7.513345617191192,4489.084858417192
12166-0,43,43.66,97.6092,0.0,0.0,0.0,102.6092,5.0,0.0,21.026315789473685,0.0,1,4479.917672,0.0,4479.917672,97.57015502070291,1091.5,300.0,0.03904497929708839,0.0,11.713493789126517,11.713493789126517,4491.6311657891265
12166-0,44,37.53,97.733665,0.0,0.0,0.0,102.733665,5.0,0.0,25.776315789473685,0.0,1,3855.59444745,0.0,3855.59444745,97.57953068898028,938.25,300.0,0.15413431101971753,0.0,46.24029330591526,46.24029330591526,3901.8347407559154
12166-0,45,37.53,97.61785,0.0,0.0,0.0,102.61785,5.0,0.0,30.526315789473685,0.0,1,3851.2479105,0.0,3851.2479105,97.42706831317112,938.25,300.0,0.19078168682888474,0.0,57.23450604866542,57.23450604866542,3908.4824165486657
12166-0,46,53.83,97.628044,0.0,0.0,0.0,92.628044,0.0,5.0,25.263157894736842,0.0,0,4986.16760852,0.0,4986.16760852,97.52979654058944,1345.75,300.0,0.09824745941055824,0.0,29.47423782316747,29.47423782316747,5015.641846343167
12166-0,47,53.83,97.47333,0.0,0.0,0.0,92.47333,0.0,5.0,20.0,0.0,0,4977.8393539,0.0,4977.8393539,97.35781050306096,1345.75,300.0,0.11551949693904362,0.0,34.655849081713086,34.655849081713086,5012.495202981713
12167-0,0,35.72,247.26103,0.0,0.0,0.0,247.26103,0.0,0.0,20.0,0.0,0,8832.1639916,0.0,8832.1639916,247.80940984811895,893.0,300.0,-0.548379848118941,489.70320437021434,0.0,489.70320437021434,9321.867195970215
12167-0,1,35.72,246.48633,0.0,0.0,0.0,246.48633,0.0,0.0,20.0,0.0,0,8804.4917076,0.0,8804.4917076,246.8894700294242,893.0,300.0,-0.40314002942417915,360.004046275792,0.0,360.004046275792,9164.495753875792
12167-0,2,35.49,246.74066,0.0,0.0,0.0,246.74066,0.0,0.0,20.0,0.0,0,8756.8260234,0.0,8756.8260234,247.37706354737608,887.25,300.0,-0.6364035473760907,564.6490474094365,0.0,564.6490474094365,9321.475070809438
12167-0,3,35.49,246.34238,0.0,0.0,0.0,246.34238,0.0,0.0,20.0,0.0,0,8742.691066200001,0.0,8742.691066200001,247.01675068249023,887.25,300.0,-0.6743706824902347,598.3353880394607,0.0,598.3353880394607,9341.026454239462
12167-0,4,35.07,247.2468,0.0,0.0,0.0,248.56258947368423,1.3157894736842106,0.0,21.25,0.0,1,8717.090012842105,0.0,8717.090012842105,246.6092356830069,876.75,300.0,0.6375643169931209,0.0,191.26929509793626,191.26929509793626,8908.359307940042
12167-0,5,35.07,247.61812,0.0,0.0,0.0,252.61812,5.0,0.0,26.0,0.0,1,8859.3174684,0.0,8859.3174684,247.0740374981078,876.75,300.0,0.5440825018922055,0.0,163.22475056766166,163.22475056766166,9022.542218967663
12167-0,6,31.5,246.71124,0.0,0.0,0.0,251.71124,5.0,0.0,30.75,0.0,1,7928.90406,0.0,7928.90406,246.38023410613727,787.5,300.0,0.3310058938627378,0.0,99.30176815882135,99.30176815882135,8028.2058281588215
12167-0,7,31.5,246.1735,0.0,0.0,0.0,251.1735,5.0,0.0,35.5,0.0,1,7911.965249999999,0.0,7911.965249999999,246.04910692324023,787.5,300.0,0.12439307675975897,0.0,37.31792302792769,37.31792302792769,7949.283173027927
12167-0,8,30.27,245.44865,0.0,0.0,0.0,250.44865,5.0,0.0,40.25,0.0,1,7581.0806354999995,0.0,7581.0806354999995,245.805423475287,756.75,300.0,-0.35677347528701375,269.9883274234477,0.0,269.9883274234477,7851.0689629234475
12167-0,9,30.27,245.48781,0.0,0.0,0.0,250.48781,5.0,0.0,45.0,0.0,1,7582.2660086999995,0.0,7582.2660086999995,245.8635520299303,756.75,300.0,-0.3757420299303078,284.3427811497604,0.0,284.3427811497604,7866.60878984976
12167-0,10,35.31,238.64156,0.0,0.0,0.0,238.64156,0.0,0.0,45.0,0.0,0,8426.4334836,0.0,8426.4334836,238.70070904119527,882.75,300.0,-0.05914904119526909,52.21381611512379,0.0,52.21381611512379,8478.647299715123
12167-0,11,35.31,247.00398,0.0,0.0,0.0,247.00398,0.0,0.0,45.0,0.0,0,8721.7105338,0.0,8721.7105338,246.9301648738612,882.75,300.0,0.07381512613881114,0.0,22.14453784164334,22.14453784164334,8743.855071641643
12167-0,12,42.4,247.31772,0.0,0.0,0.0,247.31772,0.0,0.0,45.0,0.0,0,10486.271328,0.0,10486.271328,247.06513448918164,1060.0,300.0,0.25258551081836345,0.0,75.77565324550903,75.77565324550903,10562.04698124551
12167-0,13,42.4,248.08931,0.0,0.0,0.0,248.08931,0.0,0.0,45.0,0.0,0,10518.986744,0.0,10518.986744,247.38376508500411,1060.0,300.0,0.7055449149958974,0.0,211.66347449876923,211.66347449876923,10730.65021849877
12167-0,14,41.16,248.66441,0.186,0.186,0.0,248.47841,0.0,0.0,45.0,0.0,0,10227.371355599998,0.0,10227.371355599998,247.9982183865092,1029.0,300.0,0.6661916134908097,0.0,199.8574840472429,199.8574840472429,10427.228839647241
12167-0,15,41.16,248.58157,0.186,0.186,0.0,248.39557,0.0,0.0,45.0,0.0,0,10223.961661199999,0.0,10223.961661199999,248.27147601138623,1029.0,300.0,0.31009398861377235,0.0,93.0281965841317,93.0281965841317,10316.98985778413
12167-0,16,51.64,248.67972,0.454,0.454,0.0,248.22572,0.0,0.0,45.0,0.0,0,12818.3761808,0.0,12818.3761808,248.40942408787475,1291.0,300.0,0.27029591212524906,0.0,81.08877363757472,81.08877363757472,12899.464954437575
12167-0,17,51.64,248.72758,0.454,0.454,0.0,248.27357999999998,0.0,0.0,45.0,0.0,0,12820.8476712,0.0,12820.8476712,248.66801602895703,1291.0,300.0,0.059563971042962294,0.0,17.869191312888688,17.869191312888688,12838.716862512887
12167-0,18,56.84,248.70088,0.637,0.637,0.0,243.06388,0.0,5.0,39.73684210526316,0.0,0,13815.750939200001,0.0,13815.750939200001,248.4620004024059,1421.0,300.0,0.2388795975941207,0.0,71.66387927823621,71.66387927823621,13887.414818478237
12167-0,19,56.84,248.45938,0.637,0.637,0.0,242.82238,0.0,5.0,34.473684210526315,0.0,0,13802.024079200002,0.0,13802.024079200002,248.41703211368437,1421.0,300.0,0.042347886315639016,0.0,12.704365894691705,12.704365894691705,13814.728445094694
12167-0,20,54.51,248.60687,0.744,0.744,0.0,242.86287,0.0,5.0,29.210526315789473,0.0,0,13238.455043699998,0.0,13238.455043699998,248.12028673253124,1362.75,300.0,0.48658326746874536,0.0,145.9749802406236,145.9749802406236,13384.430023940622
12167-0,21,54.51,248.83604,0.744,0.744,0.0,243.09204,0.0,5.0,23.94736842105263,0.0,0,13250.947100399999,0.0,13250.947100399999,248.35136028238725,1362.75,300.0,0.4846797176127495,0.0,145.40391528382486,145.40391528382486,13396.351015683824
12167-0,22,51.65,248.76643,0.791,0.791,0.0,245.90043000000003,0.0,2.0749999999999984,21.763157894736842,0.0,0,12700.757209500001,0.0,12700.757209500001,248.07705048372804,1291.25,300.0,0.6893795162719698,0.0,206.81385488159094,206.81385488159094,12907.571064381593
12167-0,23,51.65,249.13272,0.791,0.791,0.0,243.34172,0.0,5.0,16.5,0.0,0,12568.599838,0.0,12568.599838,248.33698596979377,1291.25,300.0,0.7957340302062335,0.0,238.72020906187004,238.72020906187004,12807.32004706187
12167-0,24,46.87,249.354,0.78,0.78,0.0,248.574,0.0,0.0,16.5,0.0,0,11650.66338,0.0,11650.66338,248.86885172304207,1171.75,300.0,0.4851482769579434,0.0,145.544483087383,145.544483087383,11796.207863087384
12167-0,25,46.87,248.77863,0.78,0.78,0.0,247.99863,0.0,0.0,16.5,0.0,0,11623.6957881,0.0,11623.6957881,248.3486246305536,1171.75,300.0,0.43000536944640544,0.0,129.00161083392163,129.00161083392163,11752.697398933922
12167-0,26,37.61,248.80037,0.71,0.71,0.0,253.09036999999998,5.0,0.0,21.25,0.0,1,9518.728815699998,0.0,9518.728815699998,248.259254608224,940.25,300.0,0.5411153917759748,0.0,162.33461753279244,162.33461753279244,9681.06343323279
12167-0,27,37.61,248.83362,0.71,0.71,0.0,253.12362,5.0,0.0,26.0,0.0,1,9519.979348199999,0.0,9519.979348199999,248.1709853215434,940.25,300.0,0.662634678456584,0.0,198.7904035369752,198.7904035369752,9718.769751736974
12167-0,28,36.81,249.11243,0.575,0.575,0.0,253.53743,5.0,0.0,30.75,0.0,1,9332.712798300001,0.0,9332.712798300001,248.5423379174977,920.25,300.0,0.570092082502299,0.0,171.0276247506897,171.0276247506897,9503.74042305069
12167-0,29,36.81,249.19179,0.575,0.575,0.0,253.61679,5.0,0.0,35.5,0.0,1,9335.6340399,0.0,9335.6340399,248.5942181786037,920.25,300.0,0.5975718213962864,0.0,179.27154641888592,179.27154641888592,9514.905586318886
12167-0,30,41.79,249.028,0.363,0.363,0.0,253.665,5.0,0.0,40.25,0.0,1,10600.66035,0.0,10600.66035,248.30741179287,1044.75,300.0,0.7205882071299925,0.0,216.17646213899775,216.17646213899775,10816.836812138998
12167-0,31,41.79,249.08647,0.363,0.363,0.0,253.72347,5.0,0.0,45.0,0.0,1,10603.1038113,0.0,10603.1038113,248.4136165957145,1044.75,300.0,0.6728534042854903,0.0,201.8560212856471,201.8560212856471,10804.959832585646
12167-0,32,61.1,248.52223,0.094,0.094,0.0,243.42823,0.0,5.0,39.73684210526316,0.0,0,14873.464853000001,0.0,14873.464853000001,247.94083444715795,1527.5,300.0,0.5813955528420536,0.0,174.41866585261607,174.41866585261607,15047.883518852617
12167-0,33,61.1,248.94682,0.094,0.094,0.0,243.85282,0.0,5.0,34.473684210526315,0.0,0,14899.407302000001,0.0,14899.407302000001,248.59983516787167,1527.5,300.0,0.346984832128328,0.0,104.0954496384984,104.0954496384984,15003.5027516385
12167-0,34,72.57,249.27611,0.0,0.0,0.0,244.27611,0.0,5.0,29.210526315789473,0.0,0,17727.117302699997,0.0,17727.117302699997,248.6203930248466,1814.2499999999998,300.0,0.655716975153382,0.0,196.7150925460146,196.7150925460146,17923.832395246012
12167-0,35,72.57,249.10902,0.0,0.0,0.0,244.10902,0.0,5.0,23.94736842105263,0.0,0,17714.991581399998,0.0,17714.991581399998,248.5841173102948,1814.2499999999998,300.0,0.5249026897051863,0.0,157.47080691155588,157.47080691155588,17872.462388311553
12167-0,36,54.68,248.95786,0.0,0.0,0.0,243.95786,0.0,5.0,18.684210526315788,0.0,0,13339.6157848,0.0,13339.6157848,248.41492776612,1367.0,300.0,0.5429322338800091,0.0,162.87967016400273,162.87967016400273,13502.495454964002
12167-0,37,54.68,248.84915,0.0,0.0,0.0,248.69915,0.0,0.15,18.526315789473685,0.0,0,13598.869522,0.0,13598.869522,248.47231170547127,1367.0,300.0,0.3768382945287385,0.0,113.05148835862155,113.05148835862155,13711.921010358623
12167-0,38,56.28,248.80382,0.0,0.0,0.0,243.80382,0.0,5.0,13.263157894736842,0.0,0,13721.2789896,0.0,13721.2789896,248.3676123204997,1407.0,300.0,0.43620767950031336,0.0,130.862303850094,130.862303850094,13852.141293450093
12167-0,39,56.28,249.16656,0.0,0.0,0.0,244.16656,0.0,5.0,8.0,0.0,0,13741.6939968,0.0,13741.6939968,248.829678483767,1407.0,300.0,0.33688151623300655,0.0,101.06445486990197,101.06445486990197,13842.758451669903
12167-0,40,46.65,249.38245,0.0,0.0,0.0,249.38245,0.0,0.0,8.0,0.0,0,11633.6912925,0.0,11633.6912925,249.03689196970092,1166.25,300.0,0.34555803029908816,0.0,103.66740908972645,103.66740908972645,11737.358701589726
12167-0,41,46.65,249.24763,0.0,0.0,0.0,252.9595413573407,3.711911357340721,0.0,11.526315789473685,0.0,1,11800.562604319943,0.0,11800.562604319943,249.08682975613215,1166.25,300.0,0.16080024386783975,0.0,48.240073160351926,48.240073160351926,11848.802677480295
12167-0,42,43.66,249.26929,0.0,0.0,0.0,254.26929,5.0,0.0,16.276315789473685,0.0,1,11101.3972014,0.0,11101.3972014,248.73187488389095,1091.5,300.0,0.5374151161090595,0.0,161.22453483271784,161.22453483271784,11262.621736232717
12167-0,43,43.66,248.85143,0.0,0.0,0.0,253.85143,5.0,0.0,21.026315789473685,0.0,1,11083.153433799998,0.0,11083.153433799998,248.42855746342147,1091.5,300.0,0.42287253657852375,0.0,126.86176097355712,126.86176097355712,11210.015194773556
12167-0,44,37.53,248.78136,0.0,0.0,0.0,253.78136,5.0,0.0,25.776315789473685,0.0,1,9524.414440800001,0.0,9524.414440800001,247.9908693573229,938.25,300.0,0.7904906426770992,0.0,237.14719280312977,237.14719280312977,9761.56163360313
12167-0,45,37.53,248.88748,0.0,0.0,0.0,253.88748,5.0,0.0,30.526315789473685,0.0,1,9528.3971244,0.0,9528.3971244,248.0613488134401,938.25,300.0,0.8261311865599055,0.0,247.83935596797164,247.83935596797164,9776.236480367972
12167-0,46,53.83,249.33452,0.0,0.0,0.0,244.33452,0.0,5.0,25.263157894736842,0.0,0,13152.5272116,0.0,13152.5272116,248.1799207050475,1345.75,300.0,1.1545992949525044,0.0,346.3797884857513,346.3797884857513,13498.90700008575
12167-0,47,53.83,248.92262,0.0,0.0,0.0,243.92262,0.0,5.0,20.0,0.0,0,13130.354634599998,0.0,13130.354634599998,248.23515173496756,1345.75,300.0,0.687468265032436,0.0,206.2404795097308,206.2404795097308,13336.595114109728
